nombre,categoria,tipo,hp,debilidad,resistencia,ataque_1_nombre,ataque_1_dano,ataque_1_costo,ataque_1_efecto,ataque_2_nombre,ataque_2_dano,ataque_2_costo,ataque_2_efecto,imagen_small,imagen_large
Sabrina's Mr. Mime,Pokémon,Psychic,50,Psychic ×2,,Sleight of Hand,,Colorless,"Choose up to 3 cards from your hand and put them on top of your deck. Then search your deck for that many basic Energy cards. Show those cards to your opponent, then put them into your hand. Shuffle your deck afterward.",Slap,20,"Psychic, Colorless",,https://images.pokemontcg.io/gym1/94.png,https://images.pokemontcg.io/gym1/94_hires.png
Sabrina's Porygon,Pokémon,Colorless,40,Fighting ×2,Psychic -30,Sharp Point,10,Colorless,,Barrier Attack,20,"Colorless, Colorless",All damage done by attacks to Sabrina's Porygon during your opponent's next turn is reduced by 10 (after applying Weakness and Resistance).,https://images.pokemontcg.io/gym2/98.png,https://images.pokemontcg.io/gym2/98_hires.png
Sabrina's Psyduck,Pokémon,Water,50,Lightning ×2,,Scratch,10,Colorless,,Random ESP,20,Psychic,"Flip a coin. If heads, the Defending Pokémon is now Confused. If tails, this attack does no damage and Sabrina's Psyduck is now Confused.",https://images.pokemontcg.io/gym2/99.png,https://images.pokemontcg.io/gym2/99_hires.png
Sabrina's Slowbro,Pokémon,Psychic,70,Psychic ×2,,Naptime,,Psychic,"Flip a coin. If heads, remove 3 damage counters from Sabrina's Slowbro and Sabrina's Slowbro is now Asleep. If Sabrina's Slowbro has fewer damage counters than that, remove all of them.",Screaming Headbutt,40,"Psychic, Colorless, Colorless",You can't use this attack during your next turn.,https://images.pokemontcg.io/gym1/60.png,https://images.pokemontcg.io/gym1/60_hires.png
Sabrina's Slowpoke,Pokémon,Psychic,50,Psychic ×2,,Lazy Attack,30,"Psychic, Colorless",Sabrina's Slowpoke is now Asleep (after doing damage).,,,,,https://images.pokemontcg.io/gym1/95.png,https://images.pokemontcg.io/gym1/95_hires.png
Sabrina's Venomoth,Pokémon,Grass,60,Fire ×2,Fighting -30,Healing Pollen,,Grass,"Flip 3 coins. For each heads, remove 1 damage counter from each of your Pokémon. If a Pokémon has fewer damage counters than the number of heads, remove all of them.",Sonic Distortion,10,Psychic,"Flip 2 coins. If 1 or both of them are heads, the Defending Pokémon is now Confused.",https://images.pokemontcg.io/gym1/34.png,https://images.pokemontcg.io/gym1/34_hires.png
Sabrina's Venonat,Pokémon,Grass,40,Fire ×2,,Poison Antennae,,Grass,The Defending Pokémon is now Poisoned.,Removal Beam,20,"Psychic, Colorless","If the Defending Pokémon has any Energy cards attached to it, flip a coin. If heads, choose 1 of those Energy cards and discard it.",https://images.pokemontcg.io/gym1/96.png,https://images.pokemontcg.io/gym1/96_hires.png
Sandshrew,Pokémon,Fighting,40,Grass ×2,Lightning -30,Sand-attack,10,Fighting,"If the Defending Pokémon tries to attack during your opponent's next turn, your opponent flips a coin. If tails, that attack does nothing.",,,,,https://images.pokemontcg.io/base1/62.png,https://images.pokemontcg.io/base1/62_hires.png
Sandslash,Pokémon,Fighting,70,Grass ×2,Lightning -30,Slash,20,"Colorless, Colorless",,Fury Swipes,20×,"Fighting, Fighting",Flip 3 coins. This attack does 20 damage times the number of heads.,https://images.pokemontcg.io/base3/41.png,https://images.pokemontcg.io/base3/41_hires.png
Scyther,Pokémon,Grass,70,Fire ×2,Fighting -30,Swords Dance,,Grass,"During your next turn, Scyther's Slash attack's base damage is 60 instead of 30.",Slash,30,"Colorless, Colorless, Colorless",,https://images.pokemontcg.io/base2/10.png,https://images.pokemontcg.io/base2/10_hires.png
Seadra,Pokémon,Water,60,Lightning ×2,,Water Gun,20+,"Water, Colorless",Does 20 damage plus 10 more damage for each Water Energy attached to Seadra but not used to pay for this attack's Energy cost. You can't add more than 20 damage in this way.,Agility,20,"Water, Colorless, Colorless","Flip a coin. If heads, during your opponent's next turn, prevent all effects of attacks, including damage, done to Seadra.",https://images.pokemontcg.io/base3/42.png,https://images.pokemontcg.io/base3/42_hires.png
Seaking,Pokémon,Water,70,Lightning ×2,,Horn Attack,10,Water,,Waterfall,30,"Water, Colorless",,https://images.pokemontcg.io/base2/46.png,https://images.pokemontcg.io/base2/46_hires.png
Seel,Pokémon,Water,60,Lightning ×2,,Headbutt,10,Water,,,,,,https://images.pokemontcg.io/base1/41.png,https://images.pokemontcg.io/base1/41_hires.png
Shellder,Pokémon,Water,30,Lightning ×2,,Supersonic,,Water,"Flip a coin. If heads, the Defending Pokémon is now Confused.",Hide in Shell,,Water,"Flip a coin. If heads, prevent all damage done to Shellder during your opponent's next turn. (Any other effects of attacks still happen.)",https://images.pokemontcg.io/base3/54.png,https://images.pokemontcg.io/base3/54_hires.png
Slowbro,Pokémon,Psychic,60,Psychic ×2,,Psyshock,20,"Psychic, Psychic","Flip a coin. If heads, the Defending Pokémon is now Paralyzed.",,,,,https://images.pokemontcg.io/base3/43.png,https://images.pokemontcg.io/base3/43_hires.png
Slowpoke,Pokémon,Psychic,50,Psychic ×2,,Spacing Out,,Colorless,"Flip a coin. If heads, remove a damage counter from Slowpoke. This attack can't be used if Slowpoke has no damage counters on it.",Scavenge,,"Psychic, Psychic",Discard 1 Psychic Energy card attached to Slowpoke in order to use this attack. Put a Trainer card from your discard pile into your hand.,https://images.pokemontcg.io/base3/55.png,https://images.pokemontcg.io/base3/55_hires.png
Snorlax,Pokémon,Colorless,90,Fighting ×2,Psychic -30,Body Slam,30,"Colorless, Colorless, Colorless, Colorless","Flip a coin. If heads, the Defending Pokémon is now Paralyzed.",,,,,https://images.pokemontcg.io/base2/11.png,https://images.pokemontcg.io/base2/11_hires.png
Spearow,Pokémon,Colorless,50,Lightning ×2,Fighting -30,Peck,10,Colorless,,Mirror Move,,"Colorless, Colorless, Colorless","If Spearow was attacked last turn, do the final result of that attack on Spearow to the Defending Pokémon.",https://images.pokemontcg.io/base2/62.png,https://images.pokemontcg.io/base2/62_hires.png
Squirtle,Pokémon,Water,40,Lightning ×2,,Bubble,10,Water,"Flip a coin. If heads, the Defending Pokémon is now Paralyzed.",Withdraw,,"Water, Colorless","Flip a coin. If heads, prevent all damage done to Squirtle during your opponent's next turn. (Any other effects of attacks still happen.)",https://images.pokemontcg.io/base1/63.png,https://images.pokemontcg.io/base1/63_hires.png
Starmie,Pokémon,Water,60,Lightning ×2,,Recover,,"Water, Water",Discard 1 Water Energy card attached to Starmie in order to use this attack. Remove all damage counters from Starmie.,Star Freeze,20,"Water, Colorless, Colorless","Flip a coin. If heads, the Defending Pokémon is now Paralyzed.",https://images.pokemontcg.io/base1/64.png,https://images.pokemontcg.io/base1/64_hires.png
Staryu,Pokémon,Water,40,Lightning ×2,,Slap,20,Water,,,,,,https://images.pokemontcg.io/base1/65.png,https://images.pokemontcg.io/base1/65_hires.png
Tangela,Pokémon,Grass,50,Fire ×2,,Bind,20,"Grass, Colorless","Flip a coin. If heads, the Defending Pokémon is now Paralyzed.",Poisonpowder,20,"Grass, Grass, Grass",The Defending Pokémon is now Poisoned.,https://images.pokemontcg.io/base1/66.png,https://images.pokemontcg.io/base1/66_hires.png
Tauros,Pokémon,Colorless,60,Fighting ×2,Psychic -30,Stomp,20+,"Colorless, Colorless","Flip a coin. If heads, this attack does 20 damage plus 10 more damage; if tails, this attack does 20 damage.",Rampage,20+,"Colorless, Colorless, Colorless","Does 20 damage plus 10 more damage for each damage counter on Tauros. Flip a coin. If tails, Tauros is now Confused (after doing damage).",https://images.pokemontcg.io/base2/47.png,https://images.pokemontcg.io/base2/47_hires.png
Tentacool,Pokémon,Water,30,Lightning ×2,,Acid,10,Water,,,,,,https://images.pokemontcg.io/base3/56.png,https://images.pokemontcg.io/base3/56_hires.png
Tentacruel,Pokémon,Water,60,Lightning ×2,,Supersonic,,Water,"Flip a coin. If heads, the Defending Pokémon is now Confused.",Jellyfish Sting,10,"Water, Water",The Defending Pokémon is now Poisoned.,https://images.pokemontcg.io/base3/44.png,https://images.pokemontcg.io/base3/44_hires.png
Vaporeon,Pokémon,Water,80,Lightning ×2,,Quick Attack,10+,"Colorless, Colorless","Flip a coin. If heads, this attack does 10 damage plus 20 more damage; if tails, this attack does 10 damage.",Water Gun,30+,"Water, Water, Colorless",Does 30 damage plus 10 more damage for each Water Energy attached to Vaporeon but not used to pay for this attack's Energy cost. Extra Water Energy after the 2nd doesn't count.,https://images.pokemontcg.io/base2/12.png,https://images.pokemontcg.io/base2/12_hires.png
Venomoth,Pokémon,Grass,70,Fire ×2,Fighting -30,Venom Powder,10,"Grass, Grass","Flip a coin. If heads, the Defending Pokémon is now Confused and Poisoned.",,,,,https://images.pokemontcg.io/base2/13.png,https://images.pokemontcg.io/base2/13_hires.png
Venonat,Pokémon,Grass,40,Fire ×2,,Stun Spore,10,Grass,"Flip a coin. If heads, the Defending Pokémon is now Paralyzed.",Leech Life,10,"Grass, Colorless",Remove a number of damage counters from Venonat equal to the damage done to the Defending Pokémon (after applying Weakness and Resistance).,https://images.pokemontcg.io/base2/63.png,https://images.pokemontcg.io/base2/63_hires.png
Venusaur,Pokémon,Grass,100,Fire ×2,,Solarbeam,60,"Grass, Grass, Grass, Grass",,,,,,https://images.pokemontcg.io/base1/15.png,https://images.pokemontcg.io/base1/15_hires.png
Victreebel,Pokémon,Grass,80,Fire ×2,,Lure,,Grass,"If your opponent has any Benched Pokémon, choose 1 of them and switch it with his or her Active Pokémon.",Acid,20,"Grass, Grass","Flip a coin. If heads, the Defending Pokémon can't retreat during your next turn.",https://images.pokemontcg.io/base2/14.png,https://images.pokemontcg.io/base2/14_hires.png
Vileplume,Pokémon,Grass,80,Fire ×2,,Petal Dance,40×,"Grass, Grass, Grass",Flip 3 coins. This attack does 40 damage times the number of heads. Vileplume is now Confused (after doing damage).,,,,,https://images.pokemontcg.io/base2/15.png,https://images.pokemontcg.io/base2/15_hires.png
Voltorb,Pokémon,Lightning,40,Fighting ×2,,Tackle,10,Colorless,,,,,,https://images.pokemontcg.io/base1/67.png,https://images.pokemontcg.io/base1/67_hires.png
Vulpix,Pokémon,Fire,50,Water ×2,,Confuse Ray,10,"Fire, Fire","Flip a coin. If heads, the Defending Pokémon is now Confused.",,,,,https://images.pokemontcg.io/base1/68.png,https://images.pokemontcg.io/base1/68_hires.png
Wartortle,Pokémon,Water,70,Lightning ×2,,Withdraw,,"Water, Colorless","Flip a coin. If heads, prevent all damage done to Wartortle during your opponent's next turn. (Any other effects of attacks still happen.)",Bite,40,"Water, Colorless, Colorless",,https://images.pokemontcg.io/base1/42.png,https://images.pokemontcg.io/base1/42_hires.png
Weedle,Pokémon,Grass,40,Fire ×2,,Poison Sting,10,Grass,"Flip a coin. If heads, the Defending Pokémon is now Poisoned.",,,,,https://images.pokemontcg.io/base1/69.png,https://images.pokemontcg.io/base1/69_hires.png
Weepinbell,Pokémon,Grass,70,Fire ×2,,Poisonpowder,10,Grass,"Flip a coin. If heads, the Defending Pokémon is now Poisoned.",Razor Leaf,30,"Grass, Grass",,https://images.pokemontcg.io/base2/48.png,https://images.pokemontcg.io/base2/48_hires.png
Weezing,Pokémon,Grass,60,Psychic ×2,,Smog,20,"Grass, Grass","Flip a coin. If heads, the Defending Pokémon is now Poisoned.",Selfdestruct,60,"Grass, Grass, Colorless",Does 10 damage to each Pokémon on each player's Bench. (Don't apply Weakness and Resistance for Benched Pokémon.) Weezing does 60 damage to itself.,https://images.pokemontcg.io/base3/45.png,https://images.pokemontcg.io/base3/45_hires.png
Wigglytuff,Pokémon,Colorless,80,Fighting ×2,Psychic -30,Lullaby,,Colorless,The Defending Pokémon is now Asleep.,Do the Wave,10+,"Colorless, Colorless, Colorless",Does 10 damage plus 10 more damage for each of your Benched Pokémon.,https://images.pokemontcg.io/base2/16.png,https://images.pokemontcg.io/base2/16_hires.png
Zapdos,Pokémon,Lightning,90,,Fighting -30,Thunder,60,"Lightning, Lightning, Lightning, Colorless","Flip a coin. If tails, Zapdos does 30 damage to itself.",Thunderbolt,100,"Lightning, Lightning, Lightning, Lightning",Discard all Energy cards attached to Zapdos in order to use this attack.,https://images.pokemontcg.io/base1/16.png,https://images.pokemontcg.io/base1/16_hires.png
Zubat,Pokémon,Grass,40,Psychic ×2,Fighting -30,Supersonic,,"Colorless, Colorless","Flip a coin. If heads, the Defending Pokémon is now Confused.",Leech Life,10,"Grass, Colorless","Remove a number of damage counters from Zubat equal to the damage done to the Defending Pokémon (after applying Weakness and Resistance). If Zubat has fewer damage counters than that, remove all of them.",https://images.pokemontcg.io/base3/57.png,https://images.pokemontcg.io/base3/57_hires.png
